,ba-m,simple-spread-chance,citizen-citizen-influence,citizen-media-influence,organizing-capacity,flint-organizing-strategy,threshold
2270,10,0.05,0.75,0.05,5,high-degree-media,27
2271,10,0.05,0.75,0.05,5,neighbors-of-neighbors,30
2272,10,0.05,0.75,0.1,1,high-degree-cit-and-media,30
2273,10,0.05,0.75,0.1,1,high-degree-citizens,30
2274,10,0.05,0.75,0.1,1,high-degree-media,30
2275,10,0.05,0.75,0.1,1,neighbors-of-neighbors,30
2276,10,0.05,0.75,0.1,5,high-degree-cit-and-media,30
2277,10,0.05,0.75,0.1,5,high-degree-citizens,30
2278,10,0.05,0.75,0.1,5,high-degree-media,27
2279,10,0.05,0.75,0.1,5,neighbors-of-neighbors,30
2280,10,0.05,0.75,0.25,1,high-degree-cit-and-media,30
2281,10,0.05,0.75,0.25,1,high-degree-citizens,30
2282,10,0.05,0.75,0.25,1,high-degree-media,30
2283,10,0.05,0.75,0.25,1,neighbors-of-neighbors,30
2284,10,0.05,0.75,0.25,5,high-degree-cit-and-media,30
2285,10,0.05,0.75,0.25,5,high-degree-citizens,30
2286,10,0.05,0.75,0.25,5,high-degree-media,30
2287,10,0.05,0.75,0.25,5,neighbors-of-neighbors,30
2288,10,0.05,0.75,0.5,1,high-degree-cit-and-media,30
2289,10,0.05,0.75,0.5,1,high-degree-citizens,30
2290,10,0.05,0.75,0.5,1,high-degree-media,30
2291,10,0.05,0.75,0.5,1,neighbors-of-neighbors,30
2292,10,0.05,0.75,0.5,5,high-degree-cit-and-media,30
2293,10,0.05,0.75,0.5,5,high-degree-citizens,30
2294,10,0.05,0.75,0.5,5,high-degree-media,30
2295,10,0.05,0.75,0.5,5,neighbors-of-neighbors,30
2296,10,0.05,0.75,0.75,1,high-degree-cit-and-media,30
2297,10,0.05,0.75,0.75,1,high-degree-citizens,30
2298,10,0.05,0.75,0.75,1,high-degree-media,30
2299,10,0.05,0.75,0.75,1,neighbors-of-neighbors,30
2300,10,0.05,0.75,0.75,5,high-degree-cit-and-media,30
2301,10,0.05,0.75,0.75,5,high-degree-citizens,30
2302,10,0.05,0.75,0.75,5,high-degree-media,30
2303,10,0.05,0.75,0.75,5,neighbors-of-neighbors,30
2304,10,0.1,0.01,0.01,1,high-degree-cit-and-media,0
2305,10,0.1,0.01,0.01,1,high-degree-citizens,0
2306,10,0.1,0.01,0.01,1,high-degree-media,0
2307,10,0.1,0.01,0.01,1,neighbors-of-neighbors,0
2308,10,0.1,0.01,0.01,5,high-degree-cit-and-media,0
2309,10,0.1,0.01,0.01,5,high-degree-citizens,0
2310,10,0.1,0.01,0.01,5,high-degree-media,0
2311,10,0.1,0.01,0.01,5,neighbors-of-neighbors,0
2312,10,0.1,0.01,0.05,1,high-degree-cit-and-media,0
2313,10,0.1,0.01,0.05,1,high-degree-citizens,0
2314,10,0.1,0.01,0.05,1,high-degree-media,0
2315,10,0.1,0.01,0.05,1,neighbors-of-neighbors,0
2316,10,0.1,0.01,0.05,5,high-degree-cit-and-media,0
2317,10,0.1,0.01,0.05,5,high-degree-citizens,0
2318,10,0.1,0.01,0.05,5,high-degree-media,1
2319,10,0.1,0.01,0.05,5,neighbors-of-neighbors,0
2320,10,0.1,0.01,0.1,1,high-degree-cit-and-media,0
2321,10,0.1,0.01,0.1,1,high-degree-citizens,0
2322,10,0.1,0.01,0.1,1,high-degree-media,0
2323,10,0.1,0.01,0.1,1,neighbors-of-neighbors,0
2324,10,0.1,0.01,0.1,5,high-degree-cit-and-media,1
2325,10,0.1,0.01,0.1,5,high-degree-citizens,1
2326,10,0.1,0.01,0.1,5,high-degree-media,0
2327,10,0.1,0.01,0.1,5,neighbors-of-neighbors,0
2328,10,0.1,0.01,0.25,1,high-degree-cit-and-media,6
2329,10,0.1,0.01,0.25,1,high-degree-citizens,6
2330,10,0.1,0.01,0.25,1,high-degree-media,7
2331,10,0.1,0.01,0.25,1,neighbors-of-neighbors,4
2332,10,0.1,0.01,0.25,5,high-degree-cit-and-media,4
2333,10,0.1,0.01,0.25,5,high-degree-citizens,7
2334,10,0.1,0.01,0.25,5,high-degree-media,28
2335,10,0.1,0.01,0.25,5,neighbors-of-neighbors,6
2336,10,0.1,0.01,0.5,1,high-degree-cit-and-media,17
2337,10,0.1,0.01,0.5,1,high-degree-citizens,21
2338,10,0.1,0.01,0.5,1,high-degree-media,24
2339,10,0.1,0.01,0.5,1,neighbors-of-neighbors,18
2340,10,0.1,0.01,0.5,5,high-degree-cit-and-media,12
2341,10,0.1,0.01,0.5,5,high-degree-citizens,21
2342,10,0.1,0.01,0.5,5,high-degree-media,30
2343,10,0.1,0.01,0.5,5,neighbors-of-neighbors,14
2344,10,0.1,0.01,0.75,1,high-degree-cit-and-media,26
2345,10,0.1,0.01,0.75,1,high-degree-citizens,26
2346,10,0.1,0.01,0.75,1,high-degree-media,27
2347,10,0.1,0.01,0.75,1,neighbors-of-neighbors,19
2348,10,0.1,0.01,0.75,5,high-degree-cit-and-media,23
2349,10,0.1,0.01,0.75,5,high-degree-citizens,23
2350,10,0.1,0.01,0.75,5,high-degree-media,30
2351,10,0.1,0.01,0.75,5,neighbors-of-neighbors,20
2352,10,0.1,0.05,0.01,1,high-degree-cit-and-media,0
2353,10,0.1,0.05,0.01,1,high-degree-citizens,0
2354,10,0.1,0.05,0.01,1,high-degree-media,0
2355,10,0.1,0.05,0.01,1,neighbors-of-neighbors,0
2356,10,0.1,0.05,0.01,5,high-degree-cit-and-media,0
2357,10,0.1,0.05,0.01,5,high-degree-citizens,0
2358,10,0.1,0.05,0.01,5,high-degree-media,0
2359,10,0.1,0.05,0.01,5,neighbors-of-neighbors,0
2360,10,0.1,0.05,0.05,1,high-degree-cit-and-media,0
2361,10,0.1,0.05,0.05,1,high-degree-citizens,1
2362,10,0.1,0.05,0.05,1,high-degree-media,0
2363,10,0.1,0.05,0.05,1,neighbors-of-neighbors,0
2364,10,0.1,0.05,0.05,5,high-degree-cit-and-media,0
2365,10,0.1,0.05,0.05,5,high-degree-citizens,1
2366,10,0.1,0.05,0.05,5,high-degree-media,2
2367,10,0.1,0.05,0.05,5,neighbors-of-neighbors,0
2368,10,0.1,0.05,0.1,1,high-degree-cit-and-media,9
2369,10,0.1,0.05,0.1,1,high-degree-citizens,7
2370,10,0.1,0.05,0.1,1,high-degree-media,15
2371,10,0.1,0.05,0.1,1,neighbors-of-neighbors,2
2372,10,0.1,0.05,0.1,5,high-degree-cit-and-media,8
2373,10,0.1,0.05,0.1,5,high-degree-citizens,7
2374,10,0.1,0.05,0.1,5,high-degree-media,5
2375,10,0.1,0.05,0.1,5,neighbors-of-neighbors,8
2376,10,0.1,0.05,0.25,1,high-degree-cit-and-media,27
2377,10,0.1,0.05,0.25,1,high-degree-citizens,24
2378,10,0.1,0.05,0.25,1,high-degree-media,22
2379,10,0.1,0.05,0.25,1,neighbors-of-neighbors,24
2380,10,0.1,0.05,0.25,5,high-degree-cit-and-media,23
2381,10,0.1,0.05,0.25,5,high-degree-citizens,25
2382,10,0.1,0.05,0.25,5,high-degree-media,30
2383,10,0.1,0.05,0.25,5,neighbors-of-neighbors,26
2384,10,0.1,0.05,0.5,1,high-degree-cit-and-media,30
2385,10,0.1,0.05,0.5,1,high-degree-citizens,29
2386,10,0.1,0.05,0.5,1,high-degree-media,30
2387,10,0.1,0.05,0.5,1,neighbors-of-neighbors,30
2388,10,0.1,0.05,0.5,5,high-degree-cit-and-media,30
2389,10,0.1,0.05,0.5,5,high-degree-citizens,30
2390,10,0.1,0.05,0.5,5,high-degree-media,30
2391,10,0.1,0.05,0.5,5,neighbors-of-neighbors,29
2392,10,0.1,0.05,0.75,1,high-degree-cit-and-media,30
2393,10,0.1,0.05,0.75,1,high-degree-citizens,29
2394,10,0.1,0.05,0.75,1,high-degree-media,30
2395,10,0.1,0.05,0.75,1,neighbors-of-neighbors,30
2396,10,0.1,0.05,0.75,5,high-degree-cit-and-media,29
2397,10,0.1,0.05,0.75,5,high-degree-citizens,30
2398,10,0.1,0.05,0.75,5,high-degree-media,30
2399,10,0.1,0.05,0.75,5,neighbors-of-neighbors,30
2400,10,0.1,0.1,0.01,1,high-degree-cit-and-media,0
2401,10,0.1,0.1,0.01,1,high-degree-citizens,0
2402,10,0.1,0.1,0.01,1,high-degree-media,0
2403,10,0.1,0.1,0.01,1,neighbors-of-neighbors,1
2404,10,0.1,0.1,0.01,5,high-degree-cit-and-media,0
2405,10,0.1,0.1,0.01,5,high-degree-citizens,0
2406,10,0.1,0.1,0.01,5,high-degree-media,0
2407,10,0.1,0.1,0.01,5,neighbors-of-neighbors,0
2408,10,0.1,0.1,0.05,1,high-degree-cit-and-media,5
2409,10,0.1,0.1,0.05,1,high-degree-citizens,9
2410,10,0.1,0.1,0.05,1,high-degree-media,7
2411,10,0.1,0.1,0.05,1,neighbors-of-neighbors,8
2412,10,0.1,0.1,0.05,5,high-degree-cit-and-media,6
2413,10,0.1,0.1,0.05,5,high-degree-citizens,9
2414,10,0.1,0.1,0.05,5,high-degree-media,4
2415,10,0.1,0.1,0.05,5,neighbors-of-neighbors,10
2416,10,0.1,0.1,0.1,1,high-degree-cit-and-media,20
2417,10,0.1,0.1,0.1,1,high-degree-citizens,20
2418,10,0.1,0.1,0.1,1,high-degree-media,16
2419,10,0.1,0.1,0.1,1,neighbors-of-neighbors,16
2420,10,0.1,0.1,0.1,5,high-degree-cit-and-media,22
2421,10,0.1,0.1,0.1,5,high-degree-citizens,21
2422,10,0.1,0.1,0.1,5,high-degree-media,18
2423,10,0.1,0.1,0.1,5,neighbors-of-neighbors,21
2424,10,0.1,0.1,0.25,1,high-degree-cit-and-media,27
2425,10,0.1,0.1,0.25,1,high-degree-citizens,29
2426,10,0.1,0.1,0.25,1,high-degree-media,27
2427,10,0.1,0.1,0.25,1,neighbors-of-neighbors,28
2428,10,0.1,0.1,0.25,5,high-degree-cit-and-media,30
2429,10,0.1,0.1,0.25,5,high-degree-citizens,29
2430,10,0.1,0.1,0.25,5,high-degree-media,30
2431,10,0.1,0.1,0.25,5,neighbors-of-neighbors,30
2432,10,0.1,0.1,0.5,1,high-degree-cit-and-media,29
2433,10,0.1,0.1,0.5,1,high-degree-citizens,30
2434,10,0.1,0.1,0.5,1,high-degree-media,30
2435,10,0.1,0.1,0.5,1,neighbors-of-neighbors,30
2436,10,0.1,0.1,0.5,5,high-degree-cit-and-media,30
2437,10,0.1,0.1,0.5,5,high-degree-citizens,30
2438,10,0.1,0.1,0.5,5,high-degree-media,30
2439,10,0.1,0.1,0.5,5,neighbors-of-neighbors,30
2440,10,0.1,0.1,0.75,1,high-degree-cit-and-media,30
2441,10,0.1,0.1,0.75,1,high-degree-citizens,30
2442,10,0.1,0.1,0.75,1,high-degree-media,30
2443,10,0.1,0.1,0.75,1,neighbors-of-neighbors,30
2444,10,0.1,0.1,0.75,5,high-degree-cit-and-media,30
2445,10,0.1,0.1,0.75,5,high-degree-citizens,30
2446,10,0.1,0.1,0.75,5,high-degree-media,30
2447,10,0.1,0.1,0.75,5,neighbors-of-neighbors,30
2448,10,0.1,0.25,0.01,1,high-degree-cit-and-media,13
2449,10,0.1,0.25,0.01,1,high-degree-citizens,22
2450,10,0.1,0.25,0.01,1,high-degree-media,14
2451,10,0.1,0.25,0.01,1,neighbors-of-neighbors,23
2452,10,0.1,0.25,0.01,5,high-degree-cit-and-media,30
2453,10,0.1,0.25,0.01,5,high-degree-citizens,28
2454,10,0.1,0.25,0.01,5,high-degree-media,18
2455,10,0.1,0.25,0.01,5,neighbors-of-neighbors,30
2456,10,0.1,0.25,0.05,1,high-degree-cit-and-media,28
2457,10,0.1,0.25,0.05,1,high-degree-citizens,29
2458,10,0.1,0.25,0.05,1,high-degree-media,25
2459,10,0.1,0.25,0.05,1,neighbors-of-neighbors,26
2460,10,0.1,0.25,0.05,5,high-degree-cit-and-media,30
2461,10,0.1,0.25,0.05,5,high-degree-citizens,30
2462,10,0.1,0.25,0.05,5,high-degree-media,27
2463,10,0.1,0.25,0.05,5,neighbors-of-neighbors,30
2464,10,0.1,0.25,0.1,1,high-degree-cit-and-media,30
2465,10,0.1,0.25,0.1,1,high-degree-citizens,29
2466,10,0.1,0.25,0.1,1,high-degree-media,30
2467,10,0.1,0.25,0.1,1,neighbors-of-neighbors,30
2468,10,0.1,0.25,0.1,5,high-degree-cit-and-media,30
2469,10,0.1,0.25,0.1,5,high-degree-citizens,30
2470,10,0.1,0.25,0.1,5,high-degree-media,30
2471,10,0.1,0.25,0.1,5,neighbors-of-neighbors,30
2472,10,0.1,0.25,0.25,1,high-degree-cit-and-media,29
2473,10,0.1,0.25,0.25,1,high-degree-citizens,29
2474,10,0.1,0.25,0.25,1,high-degree-media,29
2475,10,0.1,0.25,0.25,1,neighbors-of-neighbors,30
2476,10,0.1,0.25,0.25,5,high-degree-cit-and-media,30
2477,10,0.1,0.25,0.25,5,high-degree-citizens,30
2478,10,0.1,0.25,0.25,5,high-degree-media,30
2479,10,0.1,0.25,0.25,5,neighbors-of-neighbors,30
2480,10,0.1,0.25,0.5,1,high-degree-cit-and-media,30
2481,10,0.1,0.25,0.5,1,high-degree-citizens,29
2482,10,0.1,0.25,0.5,1,high-degree-media,30
2483,10,0.1,0.25,0.5,1,neighbors-of-neighbors,30
2484,10,0.1,0.25,0.5,5,high-degree-cit-and-media,30
2485,10,0.1,0.25,0.5,5,high-degree-citizens,30
2486,10,0.1,0.25,0.5,5,high-degree-media,30
2487,10,0.1,0.25,0.5,5,neighbors-of-neighbors,30
2488,10,0.1,0.25,0.75,1,high-degree-cit-and-media,30
2489,10,0.1,0.25,0.75,1,high-degree-citizens,30
2490,10,0.1,0.25,0.75,1,high-degree-media,30
2491,10,0.1,0.25,0.75,1,neighbors-of-neighbors,30
2492,10,0.1,0.25,0.75,5,high-degree-cit-and-media,30
2493,10,0.1,0.25,0.75,5,high-degree-citizens,30
2494,10,0.1,0.25,0.75,5,high-degree-media,30
2495,10,0.1,0.25,0.75,5,neighbors-of-neighbors,30
2496,10,0.1,0.5,0.01,1,high-degree-cit-and-media,28
2497,10,0.1,0.5,0.01,1,high-degree-citizens,29
2498,10,0.1,0.5,0.01,1,high-degree-media,15
2499,10,0.1,0.5,0.01,1,neighbors-of-neighbors,29
2500,10,0.1,0.5,0.01,5,high-degree-cit-and-media,30
2501,10,0.1,0.5,0.01,5,high-degree-citizens,30
2502,10,0.1,0.5,0.01,5,high-degree-media,18
2503,10,0.1,0.5,0.01,5,neighbors-of-neighbors,30
2504,10,0.1,0.5,0.05,1,high-degree-cit-and-media,29
2505,10,0.1,0.5,0.05,1,high-degree-citizens,30
2506,10,0.1,0.5,0.05,1,high-degree-media,30
2507,10,0.1,0.5,0.05,1,neighbors-of-neighbors,30
2508,10,0.1,0.5,0.05,5,high-degree-cit-and-media,30
2509,10,0.1,0.5,0.05,5,high-degree-citizens,30
2510,10,0.1,0.5,0.05,5,high-degree-media,25
2511,10,0.1,0.5,0.05,5,neighbors-of-neighbors,30
2512,10,0.1,0.5,0.1,1,high-degree-cit-and-media,30
2513,10,0.1,0.5,0.1,1,high-degree-citizens,30
2514,10,0.1,0.5,0.1,1,high-degree-media,30
2515,10,0.1,0.5,0.1,1,neighbors-of-neighbors,30
2516,10,0.1,0.5,0.1,5,high-degree-cit-and-media,30
2517,10,0.1,0.5,0.1,5,high-degree-citizens,30
2518,10,0.1,0.5,0.1,5,high-degree-media,30
2519,10,0.1,0.5,0.1,5,neighbors-of-neighbors,30
2520,10,0.1,0.5,0.25,1,high-degree-cit-and-media,30
2521,10,0.1,0.5,0.25,1,high-degree-citizens,30
2522,10,0.1,0.5,0.25,1,high-degree-media,30
2523,10,0.1,0.5,0.25,1,neighbors-of-neighbors,30
2524,10,0.1,0.5,0.25,5,high-degree-cit-and-media,30
2525,10,0.1,0.5,0.25,5,high-degree-citizens,30
2526,10,0.1,0.5,0.25,5,high-degree-media,30
2527,10,0.1,0.5,0.25,5,neighbors-of-neighbors,30
2528,10,0.1,0.5,0.5,1,high-degree-cit-and-media,30
2529,10,0.1,0.5,0.5,1,high-degree-citizens,30
2530,10,0.1,0.5,0.5,1,high-degree-media,30
2531,10,0.1,0.5,0.5,1,neighbors-of-neighbors,30
2532,10,0.1,0.5,0.5,5,high-degree-cit-and-media,30
2533,10,0.1,0.5,0.5,5,high-degree-citizens,30
2534,10,0.1,0.5,0.5,5,high-degree-media,30
2535,10,0.1,0.5,0.5,5,neighbors-of-neighbors,30
2536,10,0.1,0.5,0.75,1,high-degree-cit-and-media,30
2537,10,0.1,0.5,0.75,1,high-degree-citizens,30
2538,10,0.1,0.5,0.75,1,high-degree-media,30
2539,10,0.1,0.5,0.75,1,neighbors-of-neighbors,30
2540,10,0.1,0.5,0.75,5,high-degree-cit-and-media,30
2541,10,0.1,0.5,0.75,5,high-degree-citizens,30
2542,10,0.1,0.5,0.75,5,high-degree-media,30
2543,10,0.1,0.5,0.75,5,neighbors-of-neighbors,30
2544,10,0.1,0.75,0.01,1,high-degree-cit-and-media,28
2545,10,0.1,0.75,0.01,1,high-degree-citizens,30
2546,10,0.1,0.75,0.01,1,high-degree-media,22
2547,10,0.1,0.75,0.01,1,neighbors-of-neighbors,30
2548,10,0.1,0.75,0.01,5,high-degree-cit-and-media,30
2549,10,0.1,0.75,0.01,5,high-degree-citizens,30
2550,10,0.1,0.75,0.01,5,high-degree-media,20
2551,10,0.1,0.75,0.01,5,neighbors-of-neighbors,30
2552,10,0.1,0.75,0.05,1,high-degree-cit-and-media,30
2553,10,0.1,0.75,0.05,1,high-degree-citizens,30
2554,10,0.1,0.75,0.05,1,high-degree-media,30
2555,10,0.1,0.75,0.05,1,neighbors-of-neighbors,30
2556,10,0.1,0.75,0.05,5,high-degree-cit-and-media,30
2557,10,0.1,0.75,0.05,5,high-degree-citizens,30
2558,10,0.1,0.75,0.05,5,high-degree-media,29
2559,10,0.1,0.75,0.05,5,neighbors-of-neighbors,30
2560,10,0.1,0.75,0.1,1,high-degree-cit-and-media,30
2561,10,0.1,0.75,0.1,1,high-degree-citizens,30
2562,10,0.1,0.75,0.1,1,high-degree-media,30
2563,10,0.1,0.75,0.1,1,neighbors-of-neighbors,30
2564,10,0.1,0.75,0.1,5,high-degree-cit-and-media,30
2565,10,0.1,0.75,0.1,5,high-degree-citizens,30
2566,10,0.1,0.75,0.1,5,high-degree-media,30
2567,10,0.1,0.75,0.1,5,neighbors-of-neighbors,30
2568,10,0.1,0.75,0.25,1,high-degree-cit-and-media,30
2569,10,0.1,0.75,0.25,1,high-degree-citizens,30
2570,10,0.1,0.75,0.25,1,high-degree-media,30
2571,10,0.1,0.75,0.25,1,neighbors-of-neighbors,30
2572,10,0.1,0.75,0.25,5,high-degree-cit-and-media,30
2573,10,0.1,0.75,0.25,5,high-degree-citizens,30
2574,10,0.1,0.75,0.25,5,high-degree-media,30
2575,10,0.1,0.75,0.25,5,neighbors-of-neighbors,29
2576,10,0.1,0.75,0.5,1,high-degree-cit-and-media,30
2577,10,0.1,0.75,0.5,1,high-degree-citizens,30
2578,10,0.1,0.75,0.5,1,high-degree-media,30
2579,10,0.1,0.75,0.5,1,neighbors-of-neighbors,30
2580,10,0.1,0.75,0.5,5,high-degree-cit-and-media,30
2581,10,0.1,0.75,0.5,5,high-degree-citizens,30
2582,10,0.1,0.75,0.5,5,high-degree-media,30
2583,10,0.1,0.75,0.5,5,neighbors-of-neighbors,30
2584,10,0.1,0.75,0.75,1,high-degree-cit-and-media,30
2585,10,0.1,0.75,0.75,1,high-degree-citizens,30
2586,10,0.1,0.75,0.75,1,high-degree-media,30
2587,10,0.1,0.75,0.75,1,neighbors-of-neighbors,30
2588,10,0.1,0.75,0.75,5,high-degree-cit-and-media,30
2589,10,0.1,0.75,0.75,5,high-degree-citizens,30
2590,10,0.1,0.75,0.75,5,high-degree-media,30
2591,10,0.1,0.75,0.75,5,neighbors-of-neighbors,30
2592,10,0.25,0.01,0.01,1,high-degree-cit-and-media,0
2593,10,0.25,0.01,0.01,1,high-degree-citizens,0
2594,10,0.25,0.01,0.01,1,high-degree-media,0
2595,10,0.25,0.01,0.01,1,neighbors-of-neighbors,0
2596,10,0.25,0.01,0.01,5,high-degree-cit-and-media,0
2597,10,0.25,0.01,0.01,5,high-degree-citizens,0
2598,10,0.25,0.01,0.01,5,high-degree-media,0
2599,10,0.25,0.01,0.01,5,neighbors-of-neighbors,0
2600,10,0.25,0.01,0.05,1,high-degree-cit-and-media,11
2601,10,0.25,0.01,0.05,1,high-degree-citizens,16
2602,10,0.25,0.01,0.05,1,high-degree-media,9
2603,10,0.25,0.01,0.05,1,neighbors-of-neighbors,9
2604,10,0.25,0.01,0.05,5,high-degree-cit-and-media,11
2605,10,0.25,0.01,0.05,5,high-degree-citizens,9
2606,10,0.25,0.01,0.05,5,high-degree-media,8
2607,10,0.25,0.01,0.05,5,neighbors-of-neighbors,16
2608,10,0.25,0.01,0.1,1,high-degree-cit-and-media,23
2609,10,0.25,0.01,0.1,1,high-degree-citizens,21
2610,10,0.25,0.01,0.1,1,high-degree-media,27
2611,10,0.25,0.01,0.1,1,neighbors-of-neighbors,24
2612,10,0.25,0.01,0.1,5,high-degree-cit-and-media,27
2613,10,0.25,0.01,0.1,5,high-degree-citizens,25
2614,10,0.25,0.01,0.1,5,high-degree-media,28
2615,10,0.25,0.01,0.1,5,neighbors-of-neighbors,25
2616,10,0.25,0.01,0.25,1,high-degree-cit-and-media,30
2617,10,0.25,0.01,0.25,1,high-degree-citizens,30
2618,10,0.25,0.01,0.25,1,high-degree-media,30
2619,10,0.25,0.01,0.25,1,neighbors-of-neighbors,30
2620,10,0.25,0.01,0.25,5,high-degree-cit-and-media,30
2621,10,0.25,0.01,0.25,5,high-degree-citizens,30
2622,10,0.25,0.01,0.25,5,high-degree-media,30
2623,10,0.25,0.01,0.25,5,neighbors-of-neighbors,30
2624,10,0.25,0.01,0.5,1,high-degree-cit-and-media,30
2625,10,0.25,0.01,0.5,1,high-degree-citizens,30
2626,10,0.25,0.01,0.5,1,high-degree-media,30
2627,10,0.25,0.01,0.5,1,neighbors-of-neighbors,30
2628,10,0.25,0.01,0.5,5,high-degree-cit-and-media,30
2629,10,0.25,0.01,0.5,5,high-degree-citizens,30
2630,10,0.25,0.01,0.5,5,high-degree-media,30
2631,10,0.25,0.01,0.5,5,neighbors-of-neighbors,30
2632,10,0.25,0.01,0.75,1,high-degree-cit-and-media,30
2633,10,0.25,0.01,0.75,1,high-degree-citizens,30
2634,10,0.25,0.01,0.75,1,high-degree-media,30
2635,10,0.25,0.01,0.75,1,neighbors-of-neighbors,30
2636,10,0.25,0.01,0.75,5,high-degree-cit-and-media,30
2637,10,0.25,0.01,0.75,5,high-degree-citizens,30
2638,10,0.25,0.01,0.75,5,high-degree-media,30
2639,10,0.25,0.01,0.75,5,neighbors-of-neighbors,30
2640,10,0.25,0.05,0.01,1,high-degree-cit-and-media,10
2641,10,0.25,0.05,0.01,1,high-degree-citizens,5
2642,10,0.25,0.05,0.01,1,high-degree-media,10
2643,10,0.25,0.05,0.01,1,neighbors-of-neighbors,9
2644,10,0.25,0.05,0.01,5,high-degree-cit-and-media,10
2645,10,0.25,0.05,0.01,5,high-degree-citizens,7
2646,10,0.25,0.05,0.01,5,high-degree-media,4
2647,10,0.25,0.05,0.01,5,neighbors-of-neighbors,9
2648,10,0.25,0.05,0.05,1,high-degree-cit-and-media,25
2649,10,0.25,0.05,0.05,1,high-degree-citizens,27
2650,10,0.25,0.05,0.05,1,high-degree-media,21
2651,10,0.25,0.05,0.05,1,neighbors-of-neighbors,27
2652,10,0.25,0.05,0.05,5,high-degree-cit-and-media,28
2653,10,0.25,0.05,0.05,5,high-degree-citizens,28
2654,10,0.25,0.05,0.05,5,high-degree-media,29
2655,10,0.25,0.05,0.05,5,neighbors-of-neighbors,29
2656,10,0.25,0.05,0.1,1,high-degree-cit-and-media,30
2657,10,0.25,0.05,0.1,1,high-degree-citizens,30
2658,10,0.25,0.05,0.1,1,high-degree-media,29
2659,10,0.25,0.05,0.1,1,neighbors-of-neighbors,30
2660,10,0.25,0.05,0.1,5,high-degree-cit-and-media,30
2661,10,0.25,0.05,0.1,5,high-degree-citizens,28
2662,10,0.25,0.05,0.1,5,high-degree-media,30
2663,10,0.25,0.05,0.1,5,neighbors-of-neighbors,30
2664,10,0.25,0.05,0.25,1,high-degree-cit-and-media,29
2665,10,0.25,0.05,0.25,1,high-degree-citizens,30
2666,10,0.25,0.05,0.25,1,high-degree-media,30
2667,10,0.25,0.05,0.25,1,neighbors-of-neighbors,30
2668,10,0.25,0.05,0.25,5,high-degree-cit-and-media,30
2669,10,0.25,0.05,0.25,5,high-degree-citizens,30
2670,10,0.25,0.05,0.25,5,high-degree-media,30
2671,10,0.25,0.05,0.25,5,neighbors-of-neighbors,30
2672,10,0.25,0.05,0.5,1,high-degree-cit-and-media,30
2673,10,0.25,0.05,0.5,1,high-degree-citizens,30
2674,10,0.25,0.05,0.5,1,high-degree-media,30
2675,10,0.25,0.05,0.5,1,neighbors-of-neighbors,30
2676,10,0.25,0.05,0.5,5,high-degree-cit-and-media,30
2677,10,0.25,0.05,0.5,5,high-degree-citizens,30
2678,10,0.25,0.05,0.5,5,high-degree-media,30
2679,10,0.25,0.05,0.5,5,neighbors-of-neighbors,30
2680,10,0.25,0.05,0.75,1,high-degree-cit-and-media,30
2681,10,0.25,0.05,0.75,1,high-degree-citizens,30
2682,10,0.25,0.05,0.75,1,high-degree-media,30
2683,10,0.25,0.05,0.75,1,neighbors-of-neighbors,30
2684,10,0.25,0.05,0.75,5,high-degree-cit-and-media,30
2685,10,0.25,0.05,0.75,5,high-degree-citizens,30
2686,10,0.25,0.05,0.75,5,high-degree-media,30
2687,10,0.25,0.05,0.75,5,neighbors-of-neighbors,30
2688,10,0.25,0.1,0.01,1,high-degree-cit-and-media,25
2689,10,0.25,0.1,0.01,1,high-degree-citizens,24
2690,10,0.25,0.1,0.01,1,high-degree-media,20
2691,10,0.25,0.1,0.01,1,neighbors-of-neighbors,26
2692,10,0.25,0.1,0.01,5,high-degree-cit-and-media,27
2693,10,0.25,0.1,0.01,5,high-degree-citizens,30
2694,10,0.25,0.1,0.01,5,high-degree-media,23
2695,10,0.25,0.1,0.01,5,neighbors-of-neighbors,29
2696,10,0.25,0.1,0.05,1,high-degree-cit-and-media,29
2697,10,0.25,0.1,0.05,1,high-degree-citizens,30
2698,10,0.25,0.1,0.05,1,high-degree-media,30
2699,10,0.25,0.1,0.05,1,neighbors-of-neighbors,30
2700,10,0.25,0.1,0.05,5,high-degree-cit-and-media,30
2701,10,0.25,0.1,0.05,5,high-degree-citizens,30
2702,10,0.25,0.1,0.05,5,high-degree-media,29
2703,10,0.25,0.1,0.05,5,neighbors-of-neighbors,30
2704,10,0.25,0.1,0.1,1,high-degree-cit-and-media,29
2705,10,0.25,0.1,0.1,1,high-degree-citizens,30
2706,10,0.25,0.1,0.1,1,high-degree-media,30
2707,10,0.25,0.1,0.1,1,neighbors-of-neighbors,30
2708,10,0.25,0.1,0.1,5,high-degree-cit-and-media,30
2709,10,0.25,0.1,0.1,5,high-degree-citizens,30
2710,10,0.25,0.1,0.1,5,high-degree-media,30
2711,10,0.25,0.1,0.1,5,neighbors-of-neighbors,30
2712,10,0.25,0.1,0.25,1,high-degree-cit-and-media,30
2713,10,0.25,0.1,0.25,1,high-degree-citizens,30
2714,10,0.25,0.1,0.25,1,high-degree-media,30
2715,10,0.25,0.1,0.25,1,neighbors-of-neighbors,30
2716,10,0.25,0.1,0.25,5,high-degree-cit-and-media,30
2717,10,0.25,0.1,0.25,5,high-degree-citizens,30
2718,10,0.25,0.1,0.25,5,high-degree-media,29
