,n,spread-type,simple-spread-chance,ba-m,cit-media-influence,cit-cit-influence,flint-organizing-strategy,organizing-capacity,repetition,data,run_id
7139,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.
 33. 47. 48. 47. 38. 29. 15. 11.  7.  4.  2.  4.  3.  2.  2.  2.  3.  1.
  0.  2.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.]",225
7140,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1.  0.  0.  2. 26. 53. 59. 27. 28. 18. 22. 15. 13.  4.  4.  2.
  4.  5.  4.  1.  0.  4.  2.  1.  0.  0.  0.  1.  0.  0.  1.  2.  0.  1.
  2.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",226
7141,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  1.  0.  0.  0.  1. 20. 54. 56. 35. 29. 21. 24. 15.  4.
  8.  8.  6.  3.  9.  1.  4.  1.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.]",227
7142,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1. 22. 55. 53. 45. 32. 17. 14. 12. 12.  8.  5.  4.  2.  3.  2.  4.
  0.  2.  4.  1.  0.  0.  0.  0.  1.  1.  0.  1.  0.  1.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",228
7143,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1. 17. 38. 54. 40. 35. 30. 22. 15. 13.  5.  9.  7.  4.  2.  2.
  2.  3.  0.  2.  3.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",229
7144,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1. 23. 48. 54. 37. 23. 31. 16. 17. 10. 13. 13.  3.  3.  3.  2.  1.
  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  2.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.
  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",22
7145,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1. 13. 53. 62. 36. 23. 28. 18.
 21. 10.  4.  3.  2.  7.  3.  1.  3.  2.  2.  2.  3.  1.  1.  2.  0.  1.
  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",230
7146,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  1.  0.  1. 12. 53. 55. 47. 26. 20. 14. 17. 12.  7.  7.  9.
  4.  1.  3.  3.  2.  1.  5.  0.  0.  1.  0.  1.  0.  1.  0.  0.  0.  0.
  1.  1.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.]",231
7147,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 14. 48. 57. 38.
 31. 27. 17. 17. 13.  7.  5.  5.  6.  7.  1.  4.  2.  1.  0.  0.  0.  1.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  1.  0.  1.  0.  1.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  1.  0.]",232
7148,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1.  0.  0.  0.  1. 21. 51. 47. 49. 25. 22. 14.  8. 10. 12. 10.
  6.  3.  3.  0.  1.  1.  1.  1.  2.  1.  1.  2.  1.  0.  0.  2.  1.  2.
  2.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  1.  0.]",233
7149,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  2. 23. 65. 52. 43. 25. 24. 17. 15. 11. 10.  5.  1.  2.
  1.  2.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",234
7150,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  1.  0.  0.  0.  0.  1. 26. 47. 51. 47. 28. 15. 17. 12.
 12.  5.  2.  1.  3.  2.  2.  4.  1.  2.  1.  1.  1.  0.  2.  2.  1.  2.
  0.  2.  0.  0.  1.  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  1.  1.  0.  2.  0.  1.  2.  0.  2.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.]",235
7151,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 19.
 53. 60. 43. 28. 25. 24. 16.  6. 11.  5.  5.  1.  1.  0.  0.  0.  1.  0.
  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  1.  0.  1.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  1.  1.  0.
  0.  0.  0.  0.  0.  0.]",236
7152,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  1.  0.  0.  0.  1. 18. 43. 52. 46. 31. 32. 17. 17. 10.  4.
  2.  3.  1.  2.  3.  0.  4.  3.  1.  2.  1.  5.  0.  0.  0.  0.  0.  0.
  0.  2.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  2.  0.]",237
7153,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  1. 18. 40. 50. 42. 23. 27. 22. 15. 13.  4.  9. 13.
  8.  3.  5.  0.  1.  1.  1.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.]",238
7154,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  1. 27. 44. 56. 39. 34. 27. 19. 14.  7.  9.  5.  6.
  1.  2.  1.  3.  3.  0.  1.  1.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.
  0.  0.  0.  1.  0.  0.]",239
7155,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  1.  0.  0.  0.  1. 23. 52. 56. 46. 26. 22. 14.  9. 10.
  7.  3.  4.  6.  6.  1.  5.  2.  2.  1.  1.  0.  1.  2.  0.  1.  0.  0.
  1.  0.  0.  0.  0.  1.  0.  1.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",23
7156,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  0.  0.  1. 18. 48. 51. 41. 34. 21. 15. 15.  8. 12.
  4.  6.  7.  4.  3.  2.  1.  0.  0.  2.  3.  0.  1.  1.  0.  0.  0.  1.
  0.  3.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  1.  0.]",240
7157,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1. 20. 41. 49. 46. 33. 23. 20. 21. 14.  6.  4.  8.  2.  4.  2.  1.
  2.  1.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.]",241
7158,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  2. 18. 51. 53. 42. 26. 23. 17. 10. 12.  6.  8.  9.  3.  3.  2.
  2.  3.  0.  0.  0.  0.  1.  0.  0.  0.  0.  2.  4.  1.  0.  1.  0.  0.
  0.  0.  2.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",242
7159,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1. 18. 59. 53. 38. 31. 23.
 16. 10.  8.  6.  5.  5.  4.  6.  4.  4.  2.  2.  2.  0.  0.  3.  0.  0.
  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.]",243
7160,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  1. 22. 67. 54. 38. 30. 23. 18. 12.  8. 10.  2.  6.  2.
  1.  2.  2.  1.  1.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.
  0.  1.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  2.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",244
7161,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1. 18. 48. 53. 50. 31. 23. 19. 11.  7. 13.  7.  5.  3.  1.  4.  0.  1.
  0.  4.  3.  0.  0.  0.  0.  1.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.
  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",245
7162,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1. 36. 50. 45. 39. 27. 25. 22. 12.  8. 12.  4.  7.  2.  2.  4.  1.
  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.
  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",246
7163,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  1. 11. 42. 45. 62. 36. 24. 20. 13. 10.  5.  3.  7.  1.
  2.  3.  0.  2.  1.  0.  1.  3.  1.  1.  2.  2.  0.  2.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  1.]",247
7164,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  2. 11. 25. 58. 47. 35. 31. 18.  6. 18. 11.  6.  2.  2.  2.  5.
  2.  1.  2.  1.  2.  1.  1.  1.  0.  0.  0.  1.  0.  1.  2.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  1.  1.  0.  1.  0.  2.  3.  0.  1.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.]",248
7165,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  1. 16. 36. 47. 51. 26. 27. 21. 22.  7.  6. 10.  4.  1.  5.
  5.  2.  2.  1.  4.  3.  1.  0.  3.  1.  0.  0.  0.  1.  0.  0.  1.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  1.  0.  0.
  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.]",249
7166,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1.  1.  0.  0.  0.  1. 18. 51. 54. 34. 27. 24. 18. 15. 12.  7.
 11.  4.  5.  5.  3.  1.  1.  3.  1.  1.  1.  2.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.
  2.  0.  0.  0.  0.  0.]",24
7167,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  1. 33. 39. 58. 31. 30. 21. 23. 13.
  9.  9. 14.  5.  4.  1.  5.  1.  0.  1.  0.  0.  0.  0.  2.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  1.  0.  0.  0.  0.  0.]",250
7168,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1. 19. 50. 52. 48. 51. 21. 16.  7. 11.  3.  6.  5.  2.  2.  0.  0.
  0.  0.  0.  2.  1.  1.  2.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  1.
  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",251
7169,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  0.  0.  1. 15. 41. 55. 41. 28. 23. 21. 13. 17.  8. 10.  5.
  1.  4.  2.  2.  1.  6.  2.  1.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  1.  0.  1.
  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.]",252
7170,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1.  0.  0.  2. 25. 47. 66. 45. 32. 23. 12. 11. 14.  3.  3.  5.
  2.  2.  1.  2.  0.  0.  1.  1.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  1.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.]",253
7171,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  1.  0.  0.  0.  0.  0.  0.  1. 19. 51. 56. 42. 23. 21. 20. 13. 14.
  8.  3.  5.  9.  4.  3.  1.  3.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",254
7172,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  1.  1. 24. 62. 54. 39. 33. 25. 12.  9. 13. 13.  3.  4.  2.  4.
  0.  0.  1.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",255
7173,300,simple,0.5,10,0.01,0.5,high-degree-cit-and-media,5,0,"[ 0.  0.  0.  2. 26. 38. 56. 41. 36. 31. 17. 17. 11.  7.  6.  1.  4.  2.
  0.  4.  2.  0.  2.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.
  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.]",256
