,n,spread-type,simple-spread-chance,graph-type,ba-m,citizen-citizen-influence,citizen-media-influence,repetition,data,num_media
1940,300,simple,0.05,barabasi-albert,20,1,1,4,"[ 0.  5.  7. 12. 18. 16. 18. 12. 13. 11.  6.  9.  7. 14.  4.  8.  9.  4.
  9.  9.  3.  9.  6.  6.  2.  5.  0.  1.  8.  3.  2.  5.  0.  2.  1.  3.
  4.  3.  3.  5.  3.  2.  6.  5.  2.  3.  2.  2.  2.  1.  0.  5.  4.  2.
  1.  0.  0.  2.  3.  0.  0.  0.  0.  1.  1.  1.  1.  1.  2.  0.  0.  0.
  1.  1.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",34
1941,300,simple,0.05,barabasi-albert,20,1,1,4,"[ 0.  2. 10. 13. 11. 10. 13. 11. 10.  9. 12. 11. 12.  8. 10. 10.  6.  9.
  7.  7.  7.  4.  9. 11.  8.  4.  5.  6.  4.  2.  7.  4.  5.  5.  4.  4.
  3.  1.  4.  1.  2.  1.  2.  4.  1.  0.  1.  3.  2.  3.  1.  0.  1.  2.
  2.  2.  2.  3.  0.  1.  1.  1.  0.  0.  1.  1.  0.  0.  1.  1.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  2.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.]",34
1942,300,simple,0.05,barabasi-albert,20,1,1,4,"[ 0.  6. 10.  9. 14. 15.  9. 15. 13. 14.  6. 12.  3. 10. 10.  9.  5.  9.
  9.  4.  7.  5.  7.  1.  5.  6. 10.  5.  7.  8.  3.  2.  1.  7.  5.  4.
  4.  4.  5.  1.  8.  1.  1.  2.  1.  5.  2.  3.  1.  1.  1.  1.  0.  2.
  1.  0.  0.  3.  2.  1.  0.  0.  1.  0.  0.  0.  0.  1.  0.  1.  0.  1.
  2.  1.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",34
1943,300,simple,0.05,barabasi-albert,20,1,1,4,"[ 0.  9. 10.  9. 11. 13. 15. 18. 12. 11. 13.  9. 13.  9.  7.  8.  7.  9.
 12.  9.  8.  7.  3.  8.  3.  4.  6.  3.  5.  5.  3.  2.  2.  4.  3.  3.
  3.  4.  1.  3.  4.  2.  2.  0.  1.  1.  1.  0.  1.  0.  1.  1.  3.  1.
  3.  1.  1.  0.  1.  0.  0.  2.  2.  0.  1.  2.  3.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",34
1944,300,simple,0.05,barabasi-albert,20,1,1,4,"[ 0.  4.  7. 12. 19. 15. 22. 10.  7.  8. 14. 15.  9.  7.  7.  9.  7.  9.
  8.  6.  6.  7.  6.  6.  5.  3.  3.  3.  2.  4.  4.  3.  2.  2.  1.  4.
  1.  4.  7.  5.  1.  1.  4.  1.  3.  3.  4.  3.  2.  1.  1.  1.  0.  2.
  1.  0.  1.  0.  1.  1.  1.  0.  0.  0.  2.  1.  0.  2.  1.  0.  1.  1.
  0.  0.  2.  1.  1.  0.  0.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  1.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.]",34
1945,300,simple,0.05,barabasi-albert,20,1,1,4,"[ 0.  4. 11. 17. 15.  8. 13.  9. 14.  9. 17. 13. 12.  7.  6.  7.  9.  9.
  9.  5.  8.  7.  6.  5.  8.  2.  3.  7.  4.  6.  7.  2.  3.  4.  6.  4.
  4.  6.  3.  2.  2.  1.  0.  0.  1.  1.  2.  1.  0.  1.  2.  0.  1.  2.
  1.  2.  1.  1.  0.  0.  1.  0.  0.  0.  0.  2.  1.  2.  0.  1.  0.  0.
  0.  0.  1.  0.  1.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.]",34
1946,300,simple,0.05,barabasi-albert,20,1,1,4,"[ 0.  4.  8. 13. 17. 13.  7. 11. 14.  7. 11. 16.  8.  7.  7.  6.  7.  7.
 10. 11.  7.  7.  7.  6. 11.  3.  6.  6.  5.  4.  5.  3.  2.  3.  4.  2.
  2.  3.  3.  4.  2.  3.  0.  5.  1.  0.  2.  2.  0.  2.  1.  0.  0.  3.
  3.  1.  1.  3.  1.  1.  2.  0.  2.  1.  0.  1.  1.  0.  1.  0.  2.  1.
  0.  1.  1.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",34
1947,300,simple,0.05,barabasi-albert,20,1,1,4,"[ 0.  7. 13. 12.  7. 15. 10. 10. 17.  6. 17. 15.  4.  9.  9. 11.  4.  6.
  6.  7.  5.  8.  7. 10.  7.  2.  4.  5.  4.  2.  2.  2. 10.  2.  0.  2.
  4.  7.  7.  2.  4.  1.  1.  1.  1.  3.  2.  2.  3.  2.  0.  1.  2.  1.
  0.  2.  2.  3.  0.  0.  0.  1.  2.  1.  1.  1.  2.  0.  0.  0.  0.  0.
  1.  0.  2.  0.  0.  0.  1.  1.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.]",34
1948,300,simple,0.05,barabasi-albert,20,1,1,4,"[ 0.  9. 11. 21. 10.  8. 14. 17. 10.  6. 12. 13. 17.  8.  8.  8.  6.  6.
 12.  6.  6.  6.  6.  7.  2.  3.  9.  4.  5.  3.  1.  1.  3.  2.  3.  3.
  1.  2.  4.  2.  3.  2.  2.  3.  0.  3.  3.  1.  3.  2.  0.  2.  2.  1.
  0.  2.  1.  0.  0.  1.  1.  2.  1.  1.  2.  1.  1.  1.  0.  1.  0.  0.
  1.  0.  0.  1.  1.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.]",34
1949,300,simple,0.05,barabasi-albert,20,1,1,4,"[ 0.  7.  5. 11. 14. 12.  9. 14. 20. 11.  7.  8.  9.  9. 10.  8.  7.  7.
  7.  7.  6.  4.  7.  7.  8.  5.  4. 10.  1.  3.  5.  5.  2.  4.  1.  2.
  7.  4.  1.  2.  5.  1.  2.  1.  3.  2.  1.  2.  1.  2.  2.  1.  5.  1.
  1.  3.  0.  1.  2.  1.  1.  0.  0.  0.  1.  0.  2.  1.  0.  0.  0.  0.
  1.  0.  0.  1.  0.  1.  0.  1.  0.  1.  1.  0.  0.  1.  2.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  1.]",34
1950,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 13. 12. 14.  6. 10.  9. 12.  9.  8.  6.  7. 16.  9. 12. 10.  4. 10.
  7.  5.  7.  4.  1.  8.  3.  5.  3.  1.  3.  3.  3.  6.  2.  3.  0.  4.
  3.  5.  3.  3.  1.  2.  2.  3.  3.  3.  1.  0.  3.  2.  2.  1.  0.  1.
  1.  6.  0.  2.  3.  0.  0.  2.  0.  1.  0.  0.  1.  0.  0.  1.  0.  0.
  2.  1.  0.  1.  1.  0.  3.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1951,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0.  9.  4. 14. 11. 13. 15.  7. 12. 15.  7.  8. 12.  9.  8.  5. 10.  8.
  8. 11.  1.  5. 10.  5.  4.  7.  2.  4.  3.  1.  4.  2.  1.  3.  2.  3.
  1.  1.  4.  2.  5.  1.  1.  2.  3.  3.  2.  4.  1.  4.  2.  3.  1.  2.
  2.  2.  2.  0.  2.  1.  0.  2.  3.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  1.  0.  0.]",19
1952,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 15. 10. 12. 11.  7. 12. 12. 12.  7. 12. 12.  8.  6.  6. 13.  9.  8.
 10. 10.  7.  5.  6.  2.  3.  6.  4.  6.  0.  3.  2.  4.  4.  4.  1.  5.
  3.  1.  3.  2.  1.  4.  3.  3.  3.  3.  3.  2.  0.  0.  0.  0.  1.  1.
  0.  1.  1.  1.  1.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  1.  0.
  0.  1.  0.  1.  1.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1953,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 11. 17.  9. 13. 10.  5. 11.  7.  9.  6. 11. 16.  8.  7.  5.  9.  2.
 10.  8.  6.  4.  3.  5.  3.  4.  5.  6.  3.  3.  6.  5.  4.  2.  4.  5.
  1.  1.  2.  3.  3.  3.  3.  3.  0.  2.  1.  3.  2.  2.  3.  2.  2.  1.
  2.  2.  1.  1.  2.  1.  2.  1.  1.  1.  0.  2.  0.  0.  1.  0.  0.  1.
  0.  1.  0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1954,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 10. 17.  9. 10. 16.  8.  7.  7. 10.  7.  7.  5.  9.  8.  6.  8.  6.
  7.  3.  7.  6.  9.  8.  5.  7.  6.  4.  5.  3.  8.  4.  3.  5.  1.  7.
  3.  3.  1.  2.  4.  2.  3.  2.  1.  1.  2.  3.  3.  2.  1.  2.  1.  3.
  0.  1.  1.  1.  0.  0.  1.  2.  1.  0.  0.  0.  1.  0.  0.  0.  1.  1.
  0.  0.  0.  1.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1955,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0.  8. 13. 14. 11. 14. 11.  9.  7.  7. 10.  5. 13.  6. 10. 13.  7.  7.
 15. 11.  5.  8.  6.  2.  6.  8.  5.  4.  5.  7.  5.  3.  2.  3.  6.  5.
  3.  3.  2.  2.  0.  5.  1.  0.  0.  0.  0.  0.  1.  1.  1.  0.  0.  0.
  1.  0.  0.  1.  1.  1.  0.  0.  1.  3.  1.  0.  1.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.]",19
1956,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 13. 12. 10. 13. 16.  8. 20. 14.  9.  8. 10. 10.  7.  7.  8.  5.  3.
  1. 10.  6.  7.  4.  9.  4.  9.  9.  6.  2.  7.  2.  3.  1.  1.  1.  2.
  5.  2.  1.  1.  4.  3.  0.  0.  4.  2.  1.  0.  0.  1.  2.  0.  2.  1.
  0.  2.  1.  0.  0.  1.  1.  2.  0.  0.  0.  1.  0.  0.  1.  2.  0.  0.
  1.  2.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1957,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0.  9.  9. 13. 10.  6. 10.  8. 11.  4.  8. 15.  8.  5.  4. 10.  2. 10.
  2. 11. 10.  5.  3.  7.  7.  9.  4.  4.  5.  9.  7.  4.  3.  6.  4.  5.
  3.  6.  0.  5.  0.  1.  1.  2.  0.  4.  3.  1.  2.  3.  3.  1.  0.  1.
  0.  0.  4.  1.  1.  0.  3.  1.  0.  0.  0.  2.  0.  0.  1.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  1.  0.  0.  1.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.]",19
1958,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 11. 10. 14.  9. 16. 11. 12. 12. 12.  1.  5. 10. 11. 10. 11.  3.  5.
 10.  6.  5.  9.  3.  4.  5.  5.  2.  9.  9.  4.  2.  3.  0.  4.  4.  3.
  3.  5.  1.  2.  4.  6.  5.  3.  1.  1.  0.  0.  2.  1.  0.  0.  0.  0.
  0.  3.  2.  0.  0.  2.  0.  1.  2.  0.  0.  0.  0.  1.  0.  0.  1.  1.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  1.  1.  1.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.]",19
1959,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0.  7. 11. 11.  7.  8. 15. 18. 11.  8. 13.  7.  6.  9. 11.  7.  5.  4.
  6.  6.  8.  3.  5.  4.  3.  4.  3.  4.  4.  3.  4.  2.  7.  5.  4.  5.
  4.  4.  2.  3.  4.  2.  2.  2.  3.  4.  1.  3.  1.  3.  2.  0.  3.  2.
  0.  3.  1.  1.  1.  0.  1.  0.  2.  0.  1.  0.  1.  0.  1.  1.  0.  1.
  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1960,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 18. 12. 13.  3. 12. 10.  9.  8.  7.  8.  7.  9. 13.  2.  5.  6.  7.
  6.  9.  7.  5.  3.  9.  3.  5.  6.  2.  4.  2.  4.  3.  4.  8.  8.  4.
  4.  3.  2.  0.  4.  2.  1.  1.  3.  1.  1.  2.  1.  1.  3.  4.  2.  3.
  0.  1.  3.  1.  1.  2.  0.  2.  0.  0.  0.  0.  1.  2.  0.  0.  1.  2.
  0.  1.  0.  0.  0.  0.  1.  1.  1.  1.  0.  0.  0.  0.  2.  0.  0.  1.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1961,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 12.  9. 14. 14. 12.  8. 12. 12. 13.  5.  6.  5. 10. 11. 11. 10.  5.
  8. 10.  6.  7.  7.  7.  4.  3.  3.  5.  4.  6.  4.  4.  3.  1.  0.  5.
  4.  1.  2.  1.  1.  1.  2.  1.  0.  0.  2.  1.  0.  3.  0.  0.  1.  1.
  1.  1.  1.  1.  1.  1.  2.  0.  1.  1.  1.  1.  0.  0.  0.  2.  0.  1.
  0.  1.  1.  1.  0.  1.  0.  1.  0.  1.  1.  0.  1.  0.  1.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  1.  0.]",19
1962,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0.  8. 18. 16. 11.  7.  9.  9. 13.  9.  8.  6. 12.  7.  7.  7.  7.  7.
 10.  5.  5.  5. 11.  6.  6.  6.  5.  4.  8.  2.  4.  6.  2.  2.  8.  3.
  3.  0.  0.  2.  1.  2.  3.  1.  2.  2.  4.  2.  0.  3.  0.  1.  0.  2.
  0.  0.  1.  0.  2.  2.  2.  0.  0.  1.  0.  0.  1.  0.  2.  2.  0.  0.
  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1963,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0.  7. 10. 14. 10.  9. 12.  9. 11.  9.  9. 11. 14.  7.  9.  3.  4.  6.
 11.  5.  5.  9.  6.  5.  6.  6.  5.  6.  5.  4.  5.  4.  3.  0.  3.  1.
  3.  3.  2.  3.  2.  3.  4.  2.  2.  2.  2.  0.  2.  1.  0.  0.  2.  1.
  2.  1.  4.  1.  0.  1.  2.  1.  0.  0.  4.  4.  1.  1.  0.  1.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.]",19
1964,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 12. 12.  8. 10. 15.  8. 12. 13. 14.  6.  7.  9. 12. 15.  8.  2.  6.
  8.  6.  0.  5.  5.  4.  4.  6.  8.  3.  4.  2.  5.  5.  4.  2.  0.  1.
  4.  2.  7.  3.  1.  3.  2.  2.  4.  2.  3.  2.  0.  2.  0.  0.  0.  1.
  1.  1.  4.  1.  1.  0.  0.  0.  2.  1.  0.  0.  0.  1.  0.  0.  1.  0.
  0.  0.  0.  1.  0.  2.  0.  1.  1.  2.  0.  1.  0.  0.  0.  0.  1.  1.
  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1965,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 12. 12. 11.  6. 13.  7. 11.  9. 15. 10.  9. 13.  8.  8.  8.  6. 13.
 11.  6.  5.  3.  5.  9.  4.  5.  9.  5.  5.  3.  5.  3.  4.  2.  4.  4.
  4.  1.  1.  1.  3.  2.  4.  2.  1.  2.  1.  0.  0.  1.  0.  1.  1.  0.
  1.  0.  0.  2.  2.  3.  1.  0.  0.  0.  1.  0.  0.  0.  0.  1.  1.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  1.]",19
1966,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0.  6. 13. 11. 11. 13.  6.  6. 10. 12. 11.  8.  8.  7. 10. 11.  5.  5.
 10.  9.  6.  4.  6.  3.  5.  5.  6.  0.  3.  3.  5.  3.  7.  6.  2.  3.
  3.  3.  2.  1.  2.  0.  2.  2.  1.  3.  3.  2.  3.  2.  1.  1.  1.  3.
  2.  3.  3.  0.  0.  1.  2.  0.  1.  0.  1.  0.  1.  0.  1.  1.  0.  4.
  0.  1.  0.  0.  0.  1.  0.  0.  3.  0.  0.  1.  0.  0.  0.  0.  0.  1.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1967,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0.  9. 15.  7.  6. 15.  9.  8. 11. 13.  6.  8.  8. 10.  8.  6.  9.  4.
  7.  7.  8.  6.  5.  6.  5.  7.  7.  4.  3.  6.  4.  3.  3.  7.  5.  1.
  5.  3.  4.  1.  3.  1.  2.  0.  1.  1.  1.  1.  0.  1.  0.  3.  1.  4.
  1.  0.  1.  1.  1.  2.  1.  0.  2.  1.  0.  0.  1.  0.  0.  0.  1.  0.
  0.  1.  1.  0.  0.  1.  0.  1.  1.  1.  0.  0.  1.  0.  0.  1.  0.  0.
  1.  0.  1.  0.  2.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.]",19
1968,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 10. 10.  7. 14. 16. 16.  9.  5. 11. 12.  9.  6.  8.  7.  4. 10.  9.
  8.  5.  6.  5.  3.  5.  4.  1.  4.  5.  8.  5.  7.  5.  2.  7.  5.  6.
  5.  1.  1.  5.  1.  3.  0.  0.  1.  2.  0.  2.  3.  1.  1.  0.  2.  2.
  0.  0.  1.  0.  1.  1.  1.  1.  0.  0.  2.  0.  1.  0.  0.  2.  0.  1.
  0.  0.  1.  1.  2.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  2.  1.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1969,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0.  9. 11. 15. 15. 12.  7.  8. 14. 13. 10. 10.  7.  2.  7.  6. 15.  4.
  3. 10.  8.  2.  9.  3.  7.  2.  4.  2.  7.  3.  3.  4.  1.  4.  2.  2.
  4.  4.  0.  5.  2.  0.  1.  3.  2.  3.  3.  3.  1.  3.  4.  3.  3.  2.
  1.  0.  1.  1.  1.  2.  1.  0.  2.  0.  0.  1.  0.  0.  0.  1.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  1.]",19
1970,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 11. 15. 20. 10. 10. 11. 18.  8.  9.  8. 11. 10.  4.  5.  6. 10.  8.
  4.  4. 10.  9.  3.  6.  3.  3.  5.  2.  4.  3.  4.  2.  1.  2.  2.  4.
  4.  1.  3.  0.  1.  2.  2.  2.  2.  1.  1.  5.  0.  0.  2.  0.  0.  1.
  2.  1.  1.  0.  0.  1.  2.  0.  1.  1.  0.  0.  1.  1.  1.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.]",19
1971,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0.  9.  7. 14. 16.  8.  9.  9. 18. 13. 11. 12. 12. 13.  2. 12.  7.  5.
  7.  4.  4.  3.  6.  2.  3.  1.  1.  5.  5.  7.  3.  5.  3.  6.  0.  4.
  0.  2.  1.  3.  3.  4.  0.  2.  2.  3.  2.  3.  2.  1.  2.  1.  1.  0.
  1.  0.  1.  3.  1.  0.  2.  0.  1.  1.  0.  1.  1.  0.  1.  2.  1.  1.
  1.  0.  1.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  1.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1972,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 12. 14. 10. 12. 10.  8.  6. 17.  9.  7. 12.  9. 10.  7. 12.  8.  8.
  3.  8. 10.  2.  9.  5.  5.  1.  5.  1.  5.  3.  5.  3.  7.  2.  4.  3.
  2.  3.  1.  4.  0.  3.  1.  1.  0.  2.  3.  2.  1.  3.  2.  2.  1.  0.
  1.  1.  0.  2.  1.  1.  0.  3.  0.  1.  1.  1.  0.  2.  0.  0.  2.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  1.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1973,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 12.  9.  8. 10. 14. 10. 10.  8.  9. 10. 11. 10.  7. 12.  9.  8.  8.
  3.  6.  6.  4.  3.  6.  7.  2.  7.  3.  3.  4.  4.  4.  4.  3.  1.  6.
  6.  5.  2.  2.  0.  2.  1.  1.  1.  3.  2.  2.  4.  1.  3.  1.  1.  2.
  3.  0.  1.  0.  2.  0.  0.  2.  1.  2.  0.  0.  2.  0.  0.  0.  0.  0.
  0.  0.  1.  1.  1.  1.  0.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  1.]",19
1974,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0. 10. 14.  6. 17. 12. 14. 13. 10. 13.  9. 10.  8.  3.  9.  7.  4.  2.
  8.  7.  8.  2.  5. 10.  6.  6.  5.  6.  1.  2.  9.  8.  2.  1.  4.  4.
  3.  3.  2.  1.  1.  1.  2.  2.  0.  2.  4.  3.  2.  1.  3.  3.  2.  1.
  1.  1.  0.  1.  0.  0.  0.  0.  1.  0.  0.  1.  0.  1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  2.  0.  1.  1.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.]",19
1975,300,simple,0.05,barabasi-albert,50,1,1,0,"[ 0.  9. 10. 15. 10. 12. 11. 11. 10.  9.  7.  9. 10. 12.  4.  7.  7. 12.
  5.  8.  6.  2.  7.  8.  4.  4.  5.  1.  5.  3.  3.  6.  5.  5.  6.  0.
  4.  1.  2.  5.  1.  4.  0.  2.  2.  2.  4.  0.  1.  2.  1.  0.  1.  0.
  3.  1.  1.  1.  1.  1.  0.  0.  2.  2.  0.  0.  1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  1.  0.  1.
  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.]",19
