,n,spread-type,simple-spread-chance,graph-type,ba-m,organizing-capacity,organizing-strategy,repetition,data
340,300,simple,0.01,barabasi-albert,10,1,high-degree-media,3,"[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1.
 1. 0. 1. 0. 1. 0. 2. 1. 1. 0. 2. 2. 2. 1. 1. 3. 2. 2. 3. 1. 0. 2. 1. 1.
 1. 1. 2. 0. 2. 1. 3. 0. 0. 1. 1. 1. 1. 0. 1. 1. 2. 0. 0. 3. 1. 1. 1. 0.
 1. 0. 0. 1. 1. 2. 1. 0. 1. 1. 3. 2. 3. 3. 2. 3. 2. 1. 0. 2. 0. 1. 0. 5.
 1. 0. 0. 1. 0. 1. 3. 4. 0. 0. 0. 1. 1. 0. 2. 2. 1. 0. 1. 1. 1. 3. 0. 1.
 0. 2. 1. 0. 1. 4. 3. 0. 2. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 1.
 1. 0. 2. 1. 0. 1. 2. 1. 1. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 2. 1. 1. 2. 2.
 1. 1. 2. 1. 0. 0. 2. 1. 0. 0. 2. 0. 1. 1. 0. 2. 3. 0. 1. 0. 0. 0. 0. 0.
 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 1. 2. 1. 0. 1. 1. 0. 0.
 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 2.
 2. 0. 0. 0. 1. 0. 1. 0. 0. 1. 2. 0. 0. 0. 1. 0. 0. 0. 0. 0. 3. 1. 0. 0.
 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 2. 0. 0. 0. 0. 1. 0. 1.]"
341,300,simple,0.01,barabasi-albert,10,1,high-degree-media,3,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.
 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 2. 0. 0. 1. 0. 0. 0. 1. 1. 3. 0. 2. 0.
 1. 0. 1. 1. 0. 1. 1. 2. 0. 0. 3. 1. 1. 0. 2. 1. 1. 1. 0. 1. 2. 2. 2. 1.
 0. 3. 3. 3. 1. 1. 0. 2. 0. 0. 1. 2. 1. 0. 4. 0. 2. 2. 0. 0. 3. 1. 0. 0.
 3. 1. 2. 1. 1. 0. 4. 2. 1. 0. 1. 1. 3. 1. 0. 1. 0. 2. 1. 3. 0. 0. 1. 0.
 1. 0. 1. 1. 2. 2. 2. 0. 2. 1. 0. 2. 0. 0. 1. 1. 1. 0. 0. 3. 0. 1. 0. 1.
 1. 0. 2. 0. 1. 1. 1. 0. 2. 2. 0. 1. 0. 0. 2. 1. 0. 0. 1. 1. 0. 3. 2. 0.
 1. 1. 1. 0. 2. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0.
 1. 1. 0. 0. 1. 2. 1. 2. 0. 0. 1. 1. 1. 0. 3. 0. 0. 0. 0. 0. 2. 0. 1. 1.
 0. 0. 1. 1. 1. 0. 0. 0. 1. 2. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0.
 0. 2. 0. 0. 2. 0. 2. 0. 1. 0. 0. 0.]"
342,300,simple,0.01,barabasi-albert,10,1,high-degree-media,3,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 1. 0. 1. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 1. 1. 3. 0. 1. 1. 2. 3. 0. 1.
 0. 1. 2. 3. 5. 3. 2. 3. 3. 1. 2. 1. 0. 0. 1. 1. 2. 1. 0. 2. 2. 0. 0. 1.
 0. 2. 0. 1. 0. 2. 1. 4. 2. 1. 0. 0. 2. 0. 2. 1. 1. 1. 1. 1. 0. 0. 0. 1.
 2. 3. 2. 2. 1. 1. 3. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 1. 3. 2. 2. 0. 1.
 1. 3. 0. 2. 0. 1. 1. 1. 0. 2. 1. 0. 0. 0. 2. 1. 3. 0. 0. 1. 2. 1. 1. 0.
 0. 2. 1. 0. 0. 0. 0. 1. 0. 0. 3. 0. 0. 1. 1. 0. 0. 3. 0. 1. 0. 2. 0. 0.
 0. 1. 2. 1. 1. 2. 0. 1. 0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 2. 0. 0. 0. 0. 0.
 0. 2. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0.]"
343,300,simple,0.01,barabasi-albert,10,1,high-degree-media,3,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0.
 0. 0. 2. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 2. 2. 0. 0. 3.
 0. 1. 2. 0. 1. 0. 0. 0. 0. 1. 2. 0. 0. 0. 1. 0. 2. 0. 0. 1. 1. 2. 0. 1.
 0. 0. 2. 1. 1. 1. 2. 0. 0. 3. 0. 0. 2. 2. 2. 0. 0. 1. 1. 0. 1. 2. 1. 1.
 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 2. 0. 3. 1. 0. 0. 1. 0. 0.
 0. 1. 2. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.
 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 0. 0. 1. 2. 1. 2. 1. 1. 0. 1. 0. 0. 2.
 0. 0. 0. 1. 2. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 1. 1. 1. 0. 1. 1. 0. 1. 0.
 0. 0. 0. 2. 1. 0. 0. 0. 2. 1. 0. 0. 0. 0. 0. 2. 0. 1. 0. 0. 0. 1. 0. 1.
 0. 1. 0. 0. 1. 1. 1. 3. 0. 0. 2. 0. 0. 0. 2. 1. 0. 2. 0. 0. 0. 0. 1. 0.
 0. 1. 0. 0. 0. 4. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 1. 0. 0. 0. 1. 0. 0.
 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0.
 2. 1. 1. 2. 0. 0. 5. 0. 0. 0. 0. 0.]"
344,300,simple,0.01,barabasi-albert,10,1,high-degree-media,3,"[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 2. 0. 0. 2. 1. 1. 0. 3. 3.
 0. 0. 0. 0. 0. 1. 2. 1. 0. 0. 2. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 2. 1. 0.
 1. 2. 1. 2. 3. 2. 2. 3. 0. 1. 1. 0. 0. 0. 0. 1. 2. 2. 3. 1. 1. 0. 1. 0.
 1. 1. 0. 1. 1. 1. 1. 2. 0. 0. 0. 1. 0. 2. 2. 1. 2. 1. 1. 0. 1. 3. 2. 1.
 1. 3. 3. 1. 0. 1. 0. 1. 0. 1. 0. 0. 3. 1. 2. 0. 2. 1. 0. 4. 0. 2. 1. 0.
 1. 1. 0. 1. 0. 0. 2. 2. 2. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 2. 0. 1.
 0. 3. 0. 4. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 0. 6. 2. 0. 1. 2. 0. 1. 0. 0.
 0. 2. 0. 0. 1. 1. 1. 2. 1. 1. 1. 2. 1. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0.
 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 2. 1. 0. 0. 1. 2. 0. 0.
 1. 1. 0. 1. 0. 0. 1. 0. 2. 1. 0. 1. 0. 2. 1. 0. 3. 2. 0. 0. 0. 0. 0. 0.
 1. 2. 2. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 2. 1. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 1. 0. 0. 3. 2. 0. 0. 1. 0. 0. 0. 0.]"
345,300,simple,0.01,barabasi-albert,10,1,high-degree-media,4,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 2. 1. 1. 0. 0. 1. 0. 2. 0. 0.
 0. 0. 0. 1. 0. 1. 1. 0. 2. 1. 0. 0. 0. 2. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0.
 1. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 3. 0. 0. 0. 1. 1. 0. 2. 2. 0. 3. 1.
 4. 1. 3. 3. 1. 0. 2. 2. 0. 1. 0. 0. 1. 2. 0. 0. 0. 0. 1. 0. 1. 0. 2. 0.
 2. 0. 1. 1. 2. 3. 2. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1.
 3. 1. 0. 2. 0. 0. 0. 0. 1. 1. 1. 2. 0. 0. 0. 2. 3. 0. 1. 0. 2. 0. 1. 0.
 0. 1. 2. 0. 2. 0. 0. 0. 0. 2. 2. 0. 0. 0. 2. 0. 1. 0. 0. 2. 1. 0. 1. 1.
 1. 0. 1. 0. 2. 0. 0. 1. 1. 1. 0. 0. 0. 0. 2. 1. 0. 0. 0. 1. 1. 2. 0. 0.
 1. 2. 0. 2. 1. 0. 0. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 2. 5. 1. 1.
 1. 3. 1. 0. 2. 1. 0. 0. 0. 1. 1. 0.]"
346,300,simple,0.01,barabasi-albert,10,1,high-degree-media,4,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
347,300,simple,0.01,barabasi-albert,10,1,high-degree-media,4,"[0. 0. 0. 0. 0. 0. 1. 2. 2. 2. 2. 2. 0. 2. 1. 2. 0. 1. 1. 0. 1. 0. 1. 1.
 0. 0. 0. 1. 1. 2. 0. 1. 0. 0. 1. 0. 0. 3. 0. 0. 1. 1. 1. 0. 0. 0. 2. 1.
 0. 0. 0. 1. 0. 1. 0. 3. 0. 1. 2. 0. 2. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 1.
 0. 2. 2. 1. 0. 4. 0. 0. 0. 1. 0. 0. 2. 2. 3. 4. 1. 0. 0. 2. 0. 0. 0. 1.
 2. 2. 2. 3. 1. 0. 2. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 3. 1. 0. 1. 4. 2. 1.
 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 2. 0. 1. 2. 0. 2. 1. 1. 0. 3. 0. 0.
 0. 1. 1. 0. 0. 2. 0. 1. 0. 0. 0. 0. 0. 1. 3. 1. 0. 0. 0. 1. 0. 0. 0. 1.
 0. 0. 2. 1. 0. 0. 0. 0. 0. 1. 4. 1. 1. 0. 3. 2. 2. 0. 4. 0. 0. 0. 2. 2.
 1. 0. 1. 1. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
 0. 0. 1. 0. 0. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1.
 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0.
 1. 0. 0. 3. 0. 0. 1. 0. 0. 0. 0. 2. 0. 1. 0. 0. 0. 1. 0. 0. 2. 2. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 4. 0.]"
348,300,simple,0.01,barabasi-albert,10,1,high-degree-media,4,"[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0.
 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 3. 1. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 2. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1.
 1. 1. 1. 0. 2. 0. 1. 0. 0. 0. 0. 2. 2. 2. 2. 1. 0. 2. 3. 1. 0. 1. 0. 2.
 0. 0. 0. 1. 3. 1. 1. 1. 2. 0. 0. 2. 2. 1. 1. 2. 1. 1. 3. 0. 0. 0. 0. 2.
 1. 1. 1. 2. 1. 0. 1. 1. 1. 0. 1. 0. 1. 2. 0. 1. 0. 1. 1. 0. 0. 0. 2. 1.
 0. 0. 1. 0. 1. 1. 2. 1. 0. 1. 1. 1. 2. 1. 1. 0. 0. 2. 2. 1. 0. 2. 2. 0.
 1. 1. 3. 2. 1. 0. 0. 2. 1. 0. 0. 0. 0. 2. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 0. 2. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.
 1. 1. 0. 0. 2. 2. 0. 0. 0. 1. 0. 1. 1. 2. 1. 0. 0. 2. 1. 0. 1. 1. 0. 0.
 0. 2. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0.
 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0.]"
349,300,simple,0.01,barabasi-albert,10,1,high-degree-media,4,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 2. 2. 1. 0. 1. 2.
 1. 0. 1. 0. 0. 1. 1. 0. 1. 2. 4. 1. 1. 0. 1. 3. 0. 0. 1. 1. 0. 0. 0. 0.
 0. 3. 1. 1. 2. 1. 2. 1. 0. 0. 0. 1. 1. 2. 0. 0. 1. 1. 3. 4. 0. 0. 4. 0.
 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 2. 1. 1.
 0. 1. 0. 0. 1. 1. 1. 1. 0. 1. 2. 2. 2. 0. 0. 2. 0. 3. 0. 0. 0. 0. 2. 1.
 1. 1. 0. 0. 0. 0. 0. 2. 1. 1. 1. 1. 0. 1. 3. 0. 0. 1. 1. 0. 2. 1. 0. 1.
 2. 2. 1. 0. 0. 1. 0. 1. 0. 2. 1. 1. 0. 2. 0. 0. 1. 4. 2. 0. 1. 0. 0. 2.
 1. 0. 1. 1. 0. 1. 0. 0. 0. 1. 0. 2. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0.
 0. 1. 1. 0. 2. 1. 0. 1. 0. 0. 1. 0. 1. 1. 1. 2. 0. 0. 1. 0. 0. 1. 0. 0.
 2. 1. 1. 1. 0. 2. 0. 2. 0. 0. 0. 1. 0. 0. 0. 0. 2. 0. 1. 0. 0. 0. 1. 0.
 0. 0. 0. 1. 3. 0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 1. 0. 1. 2. 3.
 0. 0. 0. 0. 1. 2. 0. 0. 0. 0. 1. 0. 0. 0. 1. 2. 0. 1. 0. 1. 2. 1. 0. 2.
 0. 0. 0. 0. 0. 3. 0. 0. 1. 1. 0. 0.]"
350,300,simple,0.01,barabasi-albert,10,1,high-degree-citizens,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 1. 2. 0. 2. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 1. 0. 0. 0. 0. 0. 1. 2. 1. 2. 0. 3. 1. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0.
 1. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0.
 1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 3. 0. 2. 1. 0. 1. 0. 0. 1. 1. 1. 1. 1. 1.
 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 2. 0. 2. 1.
 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 2. 1.
 1. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 2. 3. 0. 1. 2. 0. 1. 0. 0. 0. 1. 0.
 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 2. 0. 1. 0. 0. 0. 0. 0. 2. 0. 0. 1. 0.
 1. 0. 2. 0. 0. 0. 1. 0. 0. 0. 0. 0.]"
351,300,simple,0.01,barabasi-albert,10,1,high-degree-citizens,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 1.
 1. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 2. 0. 2. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 2. 1. 0. 0. 4. 0. 0. 4.
 1. 0. 0. 1. 1. 0. 0. 1. 3. 1. 2. 1.]"
352,300,simple,0.01,barabasi-albert,10,1,high-degree-citizens,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 2. 2.
 0. 0. 2. 1. 1. 1. 1. 1. 0. 1. 0. 2. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1.
 0. 0. 0. 0. 0. 0. 1. 0. 1. 2. 1. 1. 0. 0. 0. 1. 0. 1. 0. 2. 0. 0. 1. 0.
 0. 0. 0. 1. 0. 1. 0. 3. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0.
 2. 1. 2. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 2. 0. 1. 0. 0. 0. 0. 0. 3. 0. 0.
 0. 1. 1. 1. 0. 0. 1. 0. 3. 0. 0. 0. 0. 0. 1. 2. 1. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 1. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 2. 0. 2. 0. 0.
 2. 0. 1. 2. 1. 0. 1. 0. 2. 0. 0. 0. 1. 0. 1. 0. 2. 0. 2. 1. 0. 0. 1. 1.
 0. 0. 2. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 2. 0. 0. 0. 0.
 0. 1. 0. 2. 1. 1. 4. 2. 2. 1. 0. 1. 0. 3. 0. 1. 2. 3. 2. 1. 2. 0. 0. 0.
 0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0.]"
353,300,simple,0.01,barabasi-albert,10,1,high-degree-citizens,0,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 1. 0. 0. 0. 0. 2. 0. 1.
 1. 1. 0. 0. 0. 0. 1. 2. 1. 1. 1. 1. 0. 0. 2. 0. 0. 0. 2. 0. 0. 1. 1. 1.
 2. 0. 1. 0. 3. 2. 2. 0. 1. 2. 1. 1. 3. 0. 1. 3. 0. 1. 1. 1. 1. 4. 1. 1.
 1. 0. 2. 1. 1. 1. 0. 0. 4. 1. 0. 2. 4. 0. 1. 0. 0. 0. 3. 2. 1. 2. 1. 1.
 1. 1. 1. 2. 1. 1. 2. 3. 3. 2. 4. 0. 2. 0. 3. 2. 1. 1. 2. 2. 2. 4. 2. 0.
 0. 0. 0. 2. 1. 1. 2. 2. 2. 5. 1. 1. 2. 0. 0. 3. 2. 0. 0. 2. 2. 0. 0. 0.
 0. 1. 0. 0. 2. 4. 1. 1. 1. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1. 1. 1. 2. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 3. 0. 2. 0. 0. 0. 0. 0. 0. 0. 1. 0. 2. 1. 1. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 1.]"
